seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
43,S100P5QA,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10862,030,07A000,120,2022-03-10,2022-09-09,2022-12-06 09:18,有価証券報告書（内国投資信託受益証券）－第15期(令和4年3月10日－令和4年9月9日),,,,,,,0,0,0,1,1,1,0
44,S100POUG,E06748,,2010001049257,大和アセットマネジメント株式会社,G11550,030,07A000,120,2021-09-14,2022-09-13,2022-12-06 09:18,有価証券報告書（内国投資信託受益証券）－第7期(令和3年9月14日－令和4年9月13日),,,,,,,0,0,0,1,1,1,0
45,S100POUH,E06748,,2010001049257,大和アセットマネジメント株式会社,G11550,030,04A000,030,,,2022-12-06 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PPD5,E06748,,2010001049257,大和アセットマネジメント株式会社,G07127,030,995000,180,,,2022-12-06 09:21,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
47,S100PQGX,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E04236,,,,S100J81N,,0,0,0,1,1,1,0
48,S100PQGW,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E04102,,,,S100D7GK,,0,0,0,1,1,1,0
49,S100PQGV,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E03753,,,,S100CSVF,,0,0,0,1,1,1,0
50,S100PQGU,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E02168,,,,S100MJB6,,0,0,0,1,1,1,0
51,S100PQGT,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E02123,,,,S100K7RA,,0,0,0,1,1,1,0
52,S100PQGS,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01901,,,,S100IGO1,,0,0,0,1,1,1,0
53,S100PQGR,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01807,,,,S100N2RD,,0,0,0,1,1,1,0
54,S100PQGQ,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01589,,,,S100NJ3E,,0,0,0,1,1,1,0
55,S100PQGP,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01502,,,,S100OTS5,,0,0,0,1,1,1,0
56,S100PQGO,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E00023,,,,S100PD7W,,0,0,0,1,1,1,0
57,S100PQGN,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01225,,,,S100F8UK,,0,0,0,1,1,1,0
58,S100PQGM,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01190,,,,S100HFIZ,,0,0,0,1,1,1,0
59,S100PQGL,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E01085,,,,S100PG40,,0,0,0,1,1,1,0
60,S100PQGK,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E00883,,,,S100HOVO,,0,0,0,1,1,1,0
61,S100PQGJ,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:21,変更報告書（特例対象株券等）,E32642,,,,S100KAN1,,0,0,0,1,1,1,0
62,S100PQGI,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E00752,,,,,,0,0,0,1,1,1,0
63,S100PQGH,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E11873,,,,S100E1UT,,0,0,0,1,1,1,0
64,S100PQGG,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E25234,,,,S100NWXS,,0,0,0,1,1,1,0
65,S100PQGF,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E00876,,,,S100JXW7,,0,0,0,1,1,1,0
66,S100PQGE,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E25165,,,,S100FEUZ,,0,0,0,1,1,1,0
67,S100PQGD,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E00394,,,,S100GLG4,,0,0,0,1,1,1,0
68,S100PQGC,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E00337,,,,S100MWEN,,0,0,0,1,1,1,0
69,S100PQGB,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E05695,,,,S100MOWA,,0,0,0,1,1,1,0
70,S100PQGA,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-06 09:22,変更報告書（特例対象株券等）,E00011,,,,S100LJKW,,0,0,0,1,1,1,0
71,S100PPD8,E06748,,2010001049257,大和アセットマネジメント株式会社,G11105,030,995000,180,,,2022-12-06 09:22,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
72,S100P5QB,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10862,030,04A000,030,,,2022-12-06 09:23,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
73,S100PQ81,E01408,59050,4030001006527,日本製罐株式会社,,010,170000,220,,,2022-12-06 09:24,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
74,S100PQKR,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:26,変更報告書（特例対象株券等）,E02367,,,,S100KAYQ,,0,0,0,1,1,1,0
75,S100PR52,E00659,39410,1120001036880,レンゴー株式会社,,010,113001,090,,,2022-12-06 09:26,訂正発行登録書,,,,,S100OOKV,,0,0,0,0,1,0,0
76,S100PPWI,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11092,030,995000,180,,,2022-12-06 09:27,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
77,S100PQM2,E06748,,2010001049257,大和アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:28,変更報告書（特例対象株券等）,E30513,,,,S100KK1D,,0,0,0,1,1,0,0
78,S100PPWJ,E10439,,4010001027269,ピクテ・ジャパン株式会社,G13087,030,995000,180,,,2022-12-06 09:28,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
79,S100PR68,E35497,53680,1120001040610,日本インシュレーション株式会社,,010,053000,180,,,2022-12-06 09:29,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
80,S100PQVW,E02618,81250,5120001048550,株式会社ワキタ,,010,170000,220,,,2022-12-06 09:30,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
81,S100PQM4,E06748,,2010001049257,大和アセットマネジメント株式会社,,060,030000,350,,,2022-12-06 09:30,大量保有報告書（特例対象株券等）,E32253,,,,,,0,0,0,1,1,0,0
82,S100PQL1,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E04235,,,,S100JPZI,,0,0,0,1,1,1,0
83,S100PQL0,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E13445,,,,S100GYVD,,0,0,0,1,1,1,0
84,S100PQKZ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03859,,,,S100ESD6,,0,0,0,1,1,1,0
85,S100PQKY,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03851,,,,S100JPZH,,0,0,0,1,1,1,0
86,S100PQKX,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E23924,,,,S100I572,,0,0,0,1,1,1,0
87,S100PQKW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03752,,,,S100GVT0,,0,0,0,1,1,1,0
88,S100PQKV,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-06 09:31,大量保有報告書（特例対象株券等）,E04806,,,,,,0,0,0,1,1,1,0
89,S100PQKU,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E04762,,,,S100MAVD,,0,0,0,1,1,1,0
90,S100PQKT,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03531,,,,S100JPZF,,0,0,0,1,1,1,0
91,S100PQKS,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03013,,,,S100ESCL,,0,0,0,1,1,1,0
92,S100PQKQ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02404,,,,S100PG8D,,0,0,0,1,1,1,0
93,S100PQKP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02378,,,,S100ESCE,,0,0,0,1,1,1,0
94,S100PQKO,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02349,,,,S100EVF1,,0,0,0,1,1,1,0
95,S100PQKN,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02900,,,,S100FBKA,,0,0,0,1,1,1,0
96,S100PQKM,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-06 09:31,大量保有報告書（特例対象株券等）,E01108,,,,,,0,0,0,1,1,1,0
97,S100PQKL,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01926,,,,S100O9P9,,0,0,0,1,1,1,0
98,S100PQKK,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01953,,,,S100ISTX,,0,0,0,1,1,1,0
99,S100PQKJ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E21320,,,,S100I56X,,0,0,0,1,1,1,0
100,S100PQKI,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E31954,,,,S100M3FJ,,0,0,0,1,1,1,0
101,S100PQKH,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01726,,,,S100KEDB,,0,0,0,1,1,1,0
102,S100PQKG,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01486,,,,S100EOPI,,0,0,0,1,1,1,0
103,S100PQKF,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E31030,,,,S100IGN5,,0,0,0,1,1,1,0
104,S100PQKE,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01162,,,,S100EDWV,,0,0,0,1,1,1,0
105,S100PQKD,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01122,,,,S100KED7,,0,0,0,1,1,1,0
106,S100PQKC,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01086,,,,S100PG7Y,,0,0,0,1,1,1,0
107,S100PQKB,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E24050,,,,S100IGN2,,0,0,0,1,1,1,0
108,S100PQKA,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E01027,,,,S100OTTM,,0,0,0,1,1,1,0
109,S100PQK9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-06 09:31,大量保有報告書（特例対象株券等）,E36190,,,,,,0,0,0,1,1,1,0
110,S100PQK8,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E04999,,,,S100ESB3,,0,0,0,1,1,1,0
111,S100PQK7,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E00901,,,,S100ESB2,,0,0,0,1,1,1,0
112,S100PQK6,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E00919,,,,S100FETS,,0,0,0,1,1,1,0
113,S100PQK5,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E04760,,,,S100ESAW,,0,0,0,1,1,1,0
114,S100PQK4,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E00808,,,,S100ESAV,,0,0,0,1,1,1,0
115,S100PQK3,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E00854,,,,S100N60G,,0,0,0,1,1,1,0
116,S100PQK2,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E36107,,,,S100NBC6,,0,0,0,1,1,1,0
117,S100PQK1,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E00751,,,,S100PG7V,,0,0,0,1,1,1,0
118,S100PQK0,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E31060,,,,S100P4CQ,,0,0,0,1,1,1,0
119,S100PQJZ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E27361,,,,S100PG7T,,0,0,0,1,1,1,0
120,S100PQJY,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E33000,,,,S100NOIZ,,0,0,0,1,1,1,0
121,S100PQJX,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E32450,,,,S100OTTJ,,0,0,0,1,1,1,0
122,S100PQJW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02103,,,,S100MDNF,,0,0,0,1,1,1,0
123,S100PQJV,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E02977,,,,S100PNJ2,,0,0,0,1,1,1,0
124,S100PQJU,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03515,,,,S100N2S7,,0,0,0,1,1,1,0
125,S100PQJT,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E27051,,,,S100EP7M,,0,0,0,1,1,1,0
126,S100PQJS,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-06 09:31,変更報告書（特例対象株券等）,E03528,,,,S100ISTM,,0,0,0,1,1,1,0
