seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
71,S100PRHY,E03763,87080,5010001036574,アイザワ証券グループ株式会社,,010,170000,220,,,2022-12-07 10:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
72,S100PRI9,E01100,51220,5010001000002,オカモト株式会社,,010,170000,220,,,2022-12-07 10:05,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
73,S100PR97,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E03602,,,,,,0,0,0,1,1,1,0
74,S100PR96,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E02177,,,,,,0,0,0,1,1,1,0
75,S100PR95,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E02128,,,,,,0,0,0,1,1,1,0
76,S100PR94,E03532,,6010001008845,株式会社みずほ銀行,,060,030000,350,,,2022-12-07 10:08,大量保有報告書（特例対象株券等）,E01051,,,,,,0,0,0,1,1,1,0
77,S100PR93,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E00769,,,,,,0,0,0,1,1,1,0
78,S100PR92,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E00397,,,,,,0,0,0,1,1,1,0
79,S100PR91,E03532,,6010001008845,株式会社みずほ銀行,,060,030002,350,,,2022-12-07 10:08,変更報告書（特例対象株券等）,E00112,,,,,,0,0,0,1,1,1,0
80,S100PR9E,E03759,,7010001008687,みずほ証券株式会社,,060,030002,350,,,2022-12-07 10:11,変更報告書（特例対象株券等）,E02701,,,,S100K8AI,,0,0,0,1,1,1,0
81,S100PR9D,E03759,,7010001008687,みずほ証券株式会社,,060,030002,350,,,2022-12-07 10:11,変更報告書（特例対象株券等）,E13756,,,,,,0,0,0,1,1,1,0
82,S100PR9C,E03759,,7010001008687,みずほ証券株式会社,,060,030002,350,,,2022-12-07 10:11,変更報告書（特例対象株券等）,E05156,,,,S100HW7N,,0,0,0,1,1,1,0
83,S100PR9B,E03759,,7010001008687,みずほ証券株式会社,,060,030002,350,,,2022-12-07 10:11,変更報告書（特例対象株券等）,E37095,,,,S100PDQC,,0,0,0,1,1,0,0
84,S100PR9A,E03759,,7010001008687,みずほ証券株式会社,,060,030002,350,,,2022-12-07 10:11,変更報告書（特例対象株券等）,E37131,,,,S100P251,,0,0,0,1,1,0,0
85,S100PR99,E03759,,7010001008687,みずほ証券株式会社,,060,030000,350,,,2022-12-07 10:11,大量保有報告書（特例対象株券等）,E30513,,,,,,0,0,0,1,1,1,0
86,S100PR98,E03759,,7010001008687,みずほ証券株式会社,,060,030000,350,,,2022-12-07 10:11,大量保有報告書（特例対象株券等）,E27230,,,,,,0,0,0,1,1,1,0
87,S100PRID,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
88,S100PRFH,E00436,28020,8010001034740,味の素株式会社,,010,170000,220,,,2022-12-07 10:12,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
89,S100PR9N,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030002,350,,,2022-12-07 10:14,変更報告書（特例対象株券等）,E02677,,,,S100HS19,,0,0,0,1,1,1,0
90,S100PR9M,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030002,350,,,2022-12-07 10:14,変更報告書（特例対象株券等）,E03273,,,,,,0,0,0,1,1,1,0
91,S100PR9L,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030000,350,,,2022-12-07 10:14,大量保有報告書（特例対象株券等）,E34735,,,,,,0,0,0,1,1,1,0
92,S100PR9K,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030002,350,,,2022-12-07 10:14,変更報告書（特例対象株券等）,E01979,,,,,,0,0,0,1,1,1,0
93,S100PR9J,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030000,350,,,2022-12-07 10:14,大量保有報告書（特例対象株券等）,E21320,,,,,,0,0,0,1,1,0,0
94,S100PR9I,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030002,350,,,2022-12-07 10:14,変更報告書（特例対象株券等）,E01090,,,,S100P25K,,0,0,0,1,1,1,0
95,S100PR9H,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030002,350,,,2022-12-07 10:14,変更報告書（特例対象株券等）,E04710,,,,S100N3LZ,,0,0,0,1,1,1,0
96,S100PR9G,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,,060,030000,350,,,2022-12-07 10:14,大量保有報告書（特例対象株券等）,E36897,,,,,,0,0,0,1,1,1,0
97,S100PR51,E01678,64810,3010701006176,ＴＨＫ株式会社,,010,120003,100,,,2022-12-07 10:19,発行登録追補書類（株券､社債券等）,,,,,S100LFR3,,0,0,0,1,1,1,0
98,S100PRHX,E04426,94340,9010401052465,ソフトバンク株式会社,,060,010002,350,,,2022-12-07 10:22,変更報告書,E05112,,,,,,0,0,0,1,1,0,0
99,S100PI2Y,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G13130,030,10A000,160,2022-03-08,2023-03-06,2022-12-07 10:31,半期報告書（内国投資信託受益証券）－第5期(令和4年3月8日－令和5年3月6日),,,,,,,0,0,0,1,1,0,0
100,S100PRH2,E04501,95060,4370001011311,東北電力株式会社,,010,120003,100,,,2022-12-07 10:33,発行登録追補書類（株券､社債券等）,,,,,S100OSMN,,0,0,0,1,1,1,0
101,S100PON7,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G13130,030,04A000,030,,,2022-12-07 10:39,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
102,S100PR5J,E03563,83590,3100001002833,株式会社八十二銀行,,010,170000,220,,,2022-12-07 10:42,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
103,S100PRIU,E01977,68620,9020001009369,ミナトホールディングス株式会社,,010,170000,220,,,2022-12-07 10:50,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
104,S100POW3,E34792,,,百目鬼　孝一,,060,010002,350,,,2022-12-07 10:57,変更報告書,E01997,,,,,,0,2,0,1,1,0,0
105,S100PRIV,E20616,34790,7010001105955,株式会社ティーケーピー,,010,053000,180,,,2022-12-07 11:01,臨時報告書,,,,第19条第2項第19号,,,0,0,0,1,1,0,0
106,S100PQLT,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12586,030,995000,180,,,2022-12-07 11:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0
107,S100PQLW,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12586,030,04A001,040,,,2022-12-07 11:06,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NZD9,,0,0,0,1,1,0,0
108,S100PQMT,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13379,030,995000,180,,,2022-12-07 11:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0
109,S100PQMP,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13379,030,04A001,040,,,2022-12-07 11:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O5ZL,,0,0,0,1,1,0,0
110,S100PQJ7,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10804,030,995000,180,,,2022-12-07 11:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0
111,S100PQMY,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10859,030,04A001,040,,,2022-12-07 11:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NWB4,,0,0,0,1,1,0,0
112,S100PQMZ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10859,030,995000,180,,,2022-12-07 11:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0
113,S100PQJ8,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10804,030,04A001,040,,,2022-12-07 11:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NV6V,,0,0,0,1,1,0,0
114,S100PRIW,E10802,,2011001046046,モルガン・スタンレーＭＵＦＧ証券株式会社,,060,010002,350,,,2022-12-07 11:12,変更報告書,E34065,,,,S100P83L,,0,0,0,1,1,0,0
115,S100PRE2,E00183,19790,7011101011812,株式会社大気社,,010,170000,220,,,2022-12-07 11:40,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
116,S100PQPF,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:42,変更報告書（特例対象株券等）,E03475,,,,S100M0T9,,0,0,0,1,1,1,0
117,S100PQPG,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:45,変更報告書（特例対象株券等）,E01712,,,,S100FJSH,,0,0,0,1,1,1,0
118,S100PQPH,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:48,変更報告書（特例対象株券等）,E33034,,,,S100I8GT,,0,0,0,1,1,1,0
119,S100PQXP,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:49,変更報告書（特例対象株券等）,E27693,,,,S100P86J,,0,0,0,1,1,1,0
120,S100PQYW,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:50,変更報告書（特例対象株券等）,E30969,,,,S100IDVN,,0,0,0,1,1,1,0
121,S100PR4C,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:51,変更報告書（特例対象株券等）,E00923,,,,S100IK1I,,0,0,0,1,1,1,0
122,S100PR4R,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:51,変更報告書（特例対象株券等）,E02470,,,,S100OU4D,,0,0,0,1,1,1,0
123,S100PQHD,E01580,63730,4220001013264,大同工業株式会社,,010,170000,220,,,2022-12-07 11:51,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
124,S100PR4T,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-07 11:52,変更報告書（特例対象株券等）,E35153,,,,S100K7SU,,0,0,0,1,1,1,0
125,S100PRJI,E01380,59670,9120001013625,ＴＯＮＥ株式会社,,010,170000,220,,,2022-12-07 12:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
126,S100PR4W,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,010002,350,,,2022-12-07 12:05,変更報告書,E31070,,,,S100MMMA,,0,0,0,1,1,1,0
127,S100PRES,E06485,,7010001054021,野村アセットマネジメント株式会社,,060,030002,350,,,2022-12-07 12:22,変更報告書（特例対象株券等）,E33839,,,,,,0,0,0,1,1,1,0
