seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
33,S100PN6X,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08320,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:04,半期報告書（内国投資信託受益証券）－第12期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
34,S100PGMH,E06748,,2010001049257,大和アセットマネジメント株式会社,G13531,030,04A000,030,,,2022-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
35,S100P726,E12430,,8010401072159,日興アセットマネジメント株式会社,G14241,030,04A000,030,,,2022-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
36,S100PDXF,E12422,,4010001046310,しんきんアセットマネジメント投信株式会社,G14163,030,04A000,030,,,2022-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
37,S100PNSP,E30689,,4010001158535,あおぞら投信株式会社,G14654,030,04A001,040,,,2022-11-18 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100P6X9,,0,0,0,1,1,0,0
38,S100PDL4,E12460,,7010001054021,野村アセットマネジメント株式会社,G09382,030,04A000,030,,,2022-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
39,S100PN6A,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G03286,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:04,半期報告書（内国投資信託受益証券）－第21期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
40,S100PDL0,E12460,,7010001054021,野村アセットマネジメント株式会社,G09382,030,07A000,120,2022-02-22,2022-08-22,2022-11-18 09:05,有価証券報告書（内国投資信託受益証券）－第18期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
41,S100PNKZ,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G10910,030,04A000,030,,,2022-11-18 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
42,S100PH90,E06748,,2010001049257,大和アセットマネジメント株式会社,G08226,030,07A000,120,2022-02-26,2022-08-25,2022-11-18 09:05,有価証券報告書（内国投資信託受益証券）－第23期(令和4年2月26日－令和4年8月25日),,,,,,,0,0,0,1,1,1,0
43,S100P75H,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G01746,030,07A000,120,2022-02-25,2022-08-24,2022-11-18 09:05,有価証券報告書（内国投資信託受益証券）－第49期(令和4年2月25日－令和4年8月24日),,,,,,,0,0,0,1,1,1,0
44,S100PMJZ,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08972,030,07A000,120,2021-08-21,2022-08-22,2022-11-18 09:06,有価証券報告書（内国投資信託受益証券）－第10期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
45,S100P75G,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G01746,030,04A000,030,,,2022-11-18 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PH96,E06748,,2010001049257,大和アセットマネジメント株式会社,G08226,030,04A000,030,,,2022-11-18 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
47,S100PBWU,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G11614,030,04A000,030,,,2022-11-18 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
48,S100PMH7,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G11688,030,04A001,040,,,2022-11-18 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O2BD,,0,0,0,1,1,0,0
49,S100P75J,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G03081,030,07A000,120,2021-08-25,2022-08-24,2022-11-18 09:07,有価証券報告書（内国投資信託受益証券）－第21期(令和3年8月25日－令和4年8月24日),,,,,,,0,0,0,1,1,1,0
50,S100P75I,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G03081,030,04A000,030,,,2022-11-18 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
51,S100PJ0T,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G03286,030,04A001,040,,,2022-11-18 09:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O1N8,,0,0,0,1,1,0,0
52,S100PI3D,E06748,,2010001049257,大和アセットマネジメント株式会社,G11592,030,07A000,120,2022-03-01,2022-08-26,2022-11-18 09:08,有価証券報告書（内国投資信託受益証券）－第13期(令和4年3月1日－令和4年8月26日),,,,,,,0,0,0,1,1,1,0
53,S100P75M,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G04867,030,10A000,160,2022-02-25,2023-02-24,2022-11-18 09:08,半期報告書（内国投資信託受益証券）－第17期(令和4年2月25日－令和5年2月24日),,,,,,,0,0,0,1,1,0,0
54,S100PL6T,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G11687,030,04A001,040,,,2022-11-18 09:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O25Z,,0,0,0,1,1,0,0
55,S100PNL1,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G10910,030,07A000,120,2022-02-22,2022-08-19,2022-11-18 09:09,有価証券報告書（内国投資信託受益証券）－第15期(令和4年2月22日－令和4年8月19日),,,,,,,0,0,0,1,1,1,0
56,S100PBLA,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11541,030,04A000,030,,,2022-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
57,S100P75K,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G04867,030,04A000,030,,,2022-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
58,S100PBLC,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11541,030,10A000,160,2022-02-19,2023-02-20,2022-11-18 09:09,半期報告書（内国投資信託受益証券）－第7期(令和4年2月19日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
59,S100P21Y,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10225,030,04A000,030,,,2022-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
60,S100PMFC,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G04129,030,04A000,030,,,2022-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
61,S100PKET,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08320,030,04A001,040,,,2022-11-18 09:09,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O0TQ,,0,0,0,1,1,0,0
62,S100PD18,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11552,030,04A000,030,,,2022-11-18 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
63,S100PG58,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05218,030,07A000,120,2022-02-19,2022-08-18,2022-11-18 09:10,有価証券報告書（内国投資信託受益証券）－第31期(令和4年2月19日－令和4年8月18日),,,,,,,0,0,0,1,1,1,0
64,S100PD1A,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11552,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:10,半期報告書（内国投資信託受益証券）－第7期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
65,S100P762,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G08760,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:10,半期報告書（内国投資信託受益証券）－第11期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
66,S100PIY1,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08972,030,04A000,030,,,2022-11-18 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
67,S100PD1B,E10439,,4010001027269,ピクテ・ジャパン株式会社,G12579,030,04A000,030,,,2022-11-18 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
68,S100PI3F,E06748,,2010001049257,大和アセットマネジメント株式会社,G11592,030,04A000,030,,,2022-11-18 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
69,S100PD1D,E10439,,4010001027269,ピクテ・ジャパン株式会社,G12579,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:11,半期報告書（内国投資信託受益証券）－第6期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
70,S100P761,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G08760,030,04A000,030,,,2022-11-18 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
71,S100PD1E,E10439,,4010001027269,ピクテ・ジャパン株式会社,G13195,030,04A000,030,,,2022-11-18 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
72,S100P765,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G08761,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:12,半期報告書（内国投資信託受益証券）－第11期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
73,S100PD1G,E10439,,4010001027269,ピクテ・ジャパン株式会社,G13195,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:12,半期報告書（内国投資信託受益証券）－第5期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
74,S100PN2M,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08721,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:12,半期報告書（内国投資信託受益証券）－第11期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
75,S100P764,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G08761,030,04A000,030,,,2022-11-18 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
76,S100PMDB,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G04129,030,07A000,120,2022-02-22,2022-08-22,2022-11-18 09:12,有価証券報告書（内国投資信託受益証券）－第36期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
77,S100P769,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G09231,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:13,半期報告書（内国投資信託受益証券）－第10期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
78,S100PHS2,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13915,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:13,半期報告書（内国投資信託受益証券）－第3期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
79,S100P766,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G09231,030,04A000,030,,,2022-11-18 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
80,S100PNC4,E03637,85620,4380001001393,株式会社　福島銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-18 09:14,四半期報告書－第157期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
81,S100PILZ,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08721,030,04A001,040,,,2022-11-18 09:14,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O0OD,,0,0,0,1,1,0,0
82,S100P76C,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G09232,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:14,半期報告書（内国投資信託受益証券）－第10期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
83,S100P76B,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G09232,030,04A000,030,,,2022-11-18 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
84,S100PNC8,E03637,85620,4380001001393,株式会社　福島銀行,,010,042000,135,,,2022-11-18 09:15,確認書,,,,,,,0,0,0,0,1,0,0
85,S100PJ2E,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G09507,030,04A000,030,,,2022-11-18 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
86,S100P76G,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G10425,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:16,半期報告書（内国投資信託受益証券）－第9期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
87,S100PG57,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05218,030,04A000,030,,,2022-11-18 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
88,S100PNDI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14702,030,04A000,030,,,2022-11-18 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
89,S100P76E,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G10425,030,04A000,030,,,2022-11-18 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
90,S100PHS4,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13915,030,04A000,030,,,2022-11-18 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
91,S100P76J,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G10655,030,10A000,160,2022-02-21,2023-02-20,2022-11-18 09:17,半期報告書（内国投資信託受益証券）－第9期(令和4年2月21日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
92,S100P76H,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G10655,030,04A000,030,,,2022-11-18 09:18,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
93,S100PMCH,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G03912,030,04A001,040,,,2022-11-18 09:18,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O0P4,,0,0,0,1,1,0,0
94,S100PHSE,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13916,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:18,半期報告書（内国投資信託受益証券）－第3期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
95,S100P76N,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11255,030,07A000,120,2021-08-21,2022-08-20,2022-11-18 09:18,有価証券報告書（内国投資信託受益証券）－第7期(令和3年8月21日－令和4年8月20日),,,,,,,0,0,0,1,1,1,0
96,S100PHSI,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13916,030,04A000,030,,,2022-11-18 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
97,S100P76M,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11255,030,04A000,030,,,2022-11-18 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
98,S100P76P,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11256,030,07A000,120,2021-08-21,2022-08-20,2022-11-18 09:20,有価証券報告書（内国投資信託受益証券）－第7期(令和3年8月21日－令和4年8月20日),,,,,,,0,0,0,1,1,1,0
99,S100PJ2J,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G09507,030,07A000,120,2022-02-22,2022-08-22,2022-11-18 09:20,有価証券報告書（内国投資信託受益証券）－第18期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
100,S100P76O,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11256,030,04A000,030,,,2022-11-18 09:21,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
101,S100PMTN,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G07725,030,07A000,120,2022-02-25,2022-08-23,2022-11-18 09:21,有価証券報告書（内国投資信託受益証券）－第55期(令和4年2月25日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
102,S100P76R,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11257,030,07A000,120,2021-08-21,2022-08-20,2022-11-18 09:22,有価証券報告書（内国投資信託受益証券）－第7期(令和3年8月21日－令和4年8月20日),,,,,,,0,0,0,1,1,1,0
103,S100PNFV,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G13435,030,995000,180,,,2022-11-18 09:22,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
104,S100PBIV,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G08957,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:22,半期報告書（内国投資信託受益証券）－第11期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
105,S100PMTQ,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G07725,030,04A000,030,,,2022-11-18 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
106,S100PD32,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G01321,030,10A000,160,2022-02-22,2023-02-20,2022-11-18 09:22,半期報告書（内国投資信託受益証券）－第23期(令和4年2月22日－令和5年2月20日),,,,,,,0,0,0,1,1,0,0
107,S100PJ2K,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G13459,030,04A000,030,,,2022-11-18 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
108,S100PNFX,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G13437,030,995000,180,,,2022-11-18 09:22,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
109,S100P76Q,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G11257,030,04A000,030,,,2022-11-18 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
110,S100PNMY,E03641,85440,5040001000008,株式会社　京葉銀行,,010,043000,140,2022-04-01,2022-09-30,2022-11-18 09:22,四半期報告書－第117期第2四半期(令和4年4月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
111,S100PMB2,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G03912,030,07A000,120,2022-02-22,2022-08-22,2022-11-18 09:23,有価証券報告書（内国投資信託受益証券）－第37期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
112,S100PNFY,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G05280,030,995000,180,,,2022-11-18 09:23,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
113,S100PNN8,E03641,85440,5040001000008,株式会社　京葉銀行,,010,042000,135,,,2022-11-18 09:23,確認書,,,,,,,0,0,0,0,1,0,0
114,S100PNUP,E04302,,7020001027166,鈴江コーポレーション株式会社,,010,030001,130,,,2022-11-18 09:23,訂正有価証券報告書－第79期(令和3年4月1日－令和4年3月31日),,,,,S100OB9S,,0,0,0,1,1,0,0
