seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
13,S100PL9C,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08691,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:01,有価証券報告書（内国投資信託受益証券）－第23期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
14,S100PR2I,E13591,,1010001076871,新生インベストメント・マネジメント株式会社,G12998,030,04A001,040,,,2022-12-20 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O01I,,0,0,0,1,1,0,0
15,S100PRRM,E06748,,2010001049257,大和アセットマネジメント株式会社,G04858,030,995000,180,,,2022-12-20 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
16,S100PSD8,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10300,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:01,有価証券報告書（内国投資信託受益証券）－第17期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
17,S100PS2R,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14035,030,995000,180,,,2022-12-20 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
18,S100PMWD,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14319,030,04A000,030,,,2022-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
19,S100PSD6,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10300,030,04A000,030,,,2022-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
20,S100PKPQ,E09666,,9010001062807,アムンディ・ジャパン株式会社,G13835,030,07A000,120,2022-03-19,2022-09-20,2022-12-20 09:02,有価証券報告書（内国投資信託受益証券）－第4期(令和4年3月19日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
21,S100PSDC,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11874,030,04A000,030,,,2022-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
22,S100PMXT,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14319,030,07A000,120,2021-10-15,2022-09-20,2022-12-20 09:02,有価証券報告書（内国投資信託受益証券）－第1期(令和3年10月15日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
23,S100PRRN,E06748,,2010001049257,大和アセットマネジメント株式会社,G04972,030,995000,180,,,2022-12-20 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
24,S100PSVZ,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G07464,030,995000,180,,,2022-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
25,S100PKPT,E09666,,9010001062807,アムンディ・ジャパン株式会社,G13835,030,04A000,030,,,2022-12-20 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
26,S100PSK5,E10439,,4010001027269,ピクテ・ジャパン株式会社,G03651,030,995000,180,,,2022-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
27,S100PT53,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04171,030,995000,180,,,2022-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
28,S100PL9D,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08691,030,04A000,030,,,2022-12-20 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
29,S100PBUY,E12430,,8010401072159,日興アセットマネジメント株式会社,G02482,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:03,有価証券報告書（内国投資信託受益証券）－第61期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
30,S100PSWA,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G10515,030,995000,180,,,2022-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
31,S100PSCP,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01625,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:04,有価証券報告書（内国投資信託受益証券）－第48期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
32,S100PSK8,E10439,,4010001027269,ピクテ・ジャパン株式会社,G05418,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
33,S100PT54,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04416,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
34,S100PSD1,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07114,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:04,有価証券報告書（内国投資信託受益証券）－第28期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
35,S100POP0,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G03587,030,04A000,030,,,2022-12-20 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
36,S100PBUZ,E12430,,8010401072159,日興アセットマネジメント株式会社,G02608,030,10A000,160,2022-03-23,2023-03-22,2022-12-20 09:04,半期報告書（内国投資信託受益証券）－第62期(令和4年3月23日－令和5年3月22日),,,,,,,0,0,0,1,1,0,0
37,S100PSKB,E10439,,4010001027269,ピクテ・ジャパン株式会社,G07774,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
38,S100PS91,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07975,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
39,S100PT55,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04695,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
40,S100PSCN,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01625,030,04A000,030,,,2022-12-20 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
41,S100PTFX,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G09381,030,995000,180,,,2022-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
42,S100PT56,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G09241,030,995000,180,,,2022-12-20 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
43,S100PSD0,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07114,030,04A000,030,,,2022-12-20 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
44,S100PT58,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G09359,030,995000,180,,,2022-12-20 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
45,S100PSCS,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01626,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:05,有価証券報告書（内国投資信託受益証券）－第48期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
46,S100PCQ8,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12377,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:05,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
47,S100PT59,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10014,030,995000,180,,,2022-12-20 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
48,S100PCQ7,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12377,030,04A000,030,,,2022-12-20 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
49,S100PT5A,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10301,030,995000,180,,,2022-12-20 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
50,S100PSCQ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01626,030,04A000,030,,,2022-12-20 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
51,S100PT5B,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10960,030,995000,180,,,2022-12-20 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
52,S100PT5C,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10966,030,995000,180,,,2022-12-20 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
53,S100PSCW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01631,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:07,有価証券報告書（内国投資信託受益証券）－第48期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
54,S100PCPI,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G14155,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:08,有価証券報告書（内国投資信託受益証券）－第3期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
55,S100PT5D,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10972,030,995000,180,,,2022-12-20 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
56,S100PSDN,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12979,030,07A000,120,2021-09-18,2022-09-20,2022-12-20 09:08,有価証券報告書（内国投資信託受益証券）－第5期(令和3年9月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
57,S100PESP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05088,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:08,有価証券報告書（内国投資信託受益証券）－第32期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
58,S100PSCU,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01631,030,04A000,030,,,2022-12-20 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
59,S100PCPE,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G14155,030,04A000,030,,,2022-12-20 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
60,S100PT5E,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11002,030,995000,180,,,2022-12-20 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
61,S100PSDL,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12979,030,04A000,030,,,2022-12-20 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
62,S100PSV3,E12481,,1010401025734,フィデリティ投信株式会社,G12935,030,10A000,160,2022-03-23,2023-03-20,2022-12-20 09:09,半期報告書（内国投資信託受益証券）－第5期(令和4年3月23日－令和5年3月20日),,,,,,,0,0,0,1,1,0,0
63,S100PT5G,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11020,030,995000,180,,,2022-12-20 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
64,S100PCPK,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G14156,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:09,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
65,S100PSCZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G03107,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:09,有価証券報告書（内国投資信託受益証券）－第42期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
66,S100PSDI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11906,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:09,有価証券報告書（内国投資信託受益証券）－第18期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
67,S100PT5H,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11047,030,995000,180,,,2022-12-20 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
68,S100PCPJ,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G14156,030,04A000,030,,,2022-12-20 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
69,S100PT5J,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11050,030,995000,180,,,2022-12-20 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
70,S100PSCY,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G03107,030,04A000,030,,,2022-12-20 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
71,S100PT5K,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11054,030,995000,180,,,2022-12-20 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
72,S100PSD5,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09491,030,07A000,120,2021-09-18,2022-09-20,2022-12-20 09:11,有価証券報告書（内国投資信託受益証券）－第9期(令和3年9月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
73,S100PT5L,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11075,030,995000,180,,,2022-12-20 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
74,S100PESO,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05088,030,04A000,030,,,2022-12-20 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
75,S100PT5M,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11076,030,995000,180,,,2022-12-20 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
76,S100PSD2,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09491,030,04A000,030,,,2022-12-20 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
77,S100PT5N,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12294,030,995000,180,,,2022-12-20 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
78,S100PCPO,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G13983,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:12,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
79,S100PPSS,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13890,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:12,有価証券報告書（内国投資信託受益証券）－第4期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
80,S100PNKD,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G13134,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:12,有価証券報告書（内国投資信託受益証券）－第4期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
81,S100PT5O,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12352,030,995000,180,,,2022-12-20 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
82,S100PSVC,E12481,,1010401025734,フィデリティ投信株式会社,G12935,030,04A001,040,,,2022-12-20 09:12,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O8B0,,0,0,0,1,1,1,0
83,S100PCPL,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G13983,030,04A000,030,,,2022-12-20 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
84,S100PT5P,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12537,030,995000,180,,,2022-12-20 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
85,S100PSDF,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11906,030,04A000,030,,,2022-12-20 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
86,S100PDWS,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G09475,030,07A000,120,2021-09-18,2022-09-20,2022-12-20 09:14,有価証券報告書（内国投資信託受益証券）－第9期(令和3年9月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
87,S100PPSV,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13890,030,04A000,030,,,2022-12-20 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
88,S100PTCP,E03627,,2010001146005,三井住友信託銀行株式会社,,060,010002,350,,,2022-12-20 09:14,変更報告書,E27421,,,,S100HLGN,,0,0,0,1,1,1,0
89,S100PDWU,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G09475,030,04A000,030,,,2022-12-20 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
90,S100PNKC,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G13134,030,04A000,030,,,2022-12-20 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
91,S100PPSZ,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14285,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:15,有価証券報告書（内国投資信託受益証券）－第2期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
92,S100PT2M,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G04600,030,04A000,030,,,2022-12-20 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
93,S100PDWW,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G09476,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:15,有価証券報告書（内国投資信託受益証券）－第18期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
94,S100PRDI,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12227,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:16,有価証券報告書（内国投資信託受益証券）－第12期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
95,S100PDWY,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G09476,030,04A000,030,,,2022-12-20 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
96,S100PDX0,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G10554,030,07A000,120,2022-03-18,2022-09-20,2022-12-20 09:17,有価証券報告書（内国投資信託受益証券）－第16期(令和4年3月18日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
97,S100PPSX,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14285,030,04A000,030,,,2022-12-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
98,S100PRDN,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12227,030,04A000,030,,,2022-12-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
99,S100PDX2,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G10554,030,04A000,030,,,2022-12-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
100,S100PRO2,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G03154,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:19,有価証券報告書（内国投資信託受益証券）－第42期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
101,S100PCR7,E15787,,1010701021680,楽天投信投資顧問株式会社,G12244,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:19,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
102,S100PRO3,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G03154,030,04A000,030,,,2022-12-20 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
103,S100PCR6,E15787,,1010701021680,楽天投信投資顧問株式会社,G12244,030,04A000,030,,,2022-12-20 09:20,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
104,S100PCRB,E15787,,1010701021680,楽天投信投資顧問株式会社,G14159,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:21,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
105,S100PCR9,E15787,,1010701021680,楽天投信投資顧問株式会社,G14159,030,04A000,030,,,2022-12-20 09:21,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
106,S100PCRF,E15787,,1010701021680,楽天投信投資顧問株式会社,G14510,030,07A000,120,2022-03-25,2022-09-20,2022-12-20 09:22,有価証券報告書（内国投資信託受益証券）－第1期(令和4年3月25日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
107,S100PTX2,E24859,,,山本　正信,,060,010002,350,,,2022-12-20 09:23,変更報告書,E00204,,,,,,0,0,0,1,1,0,0
108,S100PRLL,E15787,,1010701021680,楽天投信投資顧問株式会社,G14510,030,04A001,040,,,2022-12-20 09:23,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NLDJ,,0,0,0,1,1,1,0
109,S100PT2O,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G04600,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:25,有価証券報告書（内国投資信託受益証券）－第34期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
110,S100POB6,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10862,030,995000,180,,,2022-12-20 09:25,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
111,S100PRG1,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G05078,030,07A000,120,2022-03-23,2022-09-20,2022-12-20 09:32,有価証券報告書（内国投資信託受益証券）－第32期(令和4年3月23日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
112,S100PT4S,E00144,,6300001000905,松尾建設株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-20 09:33,半期報告書－第75期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
113,S100PT9D,E04387,,6290001006862,九州朝日放送株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-20 09:33,半期報告書－第70期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
114,S100PRG2,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G05078,030,04A000,030,,,2022-12-20 09:33,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
115,S100PTKW,E00253,,8120001077539,株式会社藤木工務店,,010,050000,160,2022-04-01,2023-03-31,2022-12-20 09:34,半期報告書－第86期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
116,S100PRG4,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G09458,030,07A000,120,2021-09-22,2022-09-20,2022-12-20 09:35,有価証券報告書（内国投資信託受益証券）－第9期(令和3年9月22日－令和4年9月20日),,,,,,,0,0,0,1,1,1,0
