seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
11,S100PTU1,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G07766,030,995000,180,,,2022-12-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
12,S100PBVC,E12430,,8010401072159,日興アセットマネジメント株式会社,G10344,030,04A000,030,,,2022-12-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
13,S100PUN7,E37957,95620,5010001092774,ビジネスコーチ株式会社,,015,010000,235,,,2022-12-22 09:01,内部統制報告書－第18期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
14,S100PRRI,E06748,,2010001049257,大和アセットマネジメント株式会社,G13783,030,10A000,160,2022-03-30,2023-03-29,2022-12-22 09:01,半期報告書（内国投資信託受益証券）－第3期(令和4年3月30日－令和5年3月29日),,,,,,,0,0,0,1,1,0,0
15,S100PTX5,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G08400,030,995000,180,,,2022-12-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
16,S100PRLJ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12430,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:02,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
17,S100PDNR,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13284,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:02,有価証券報告書（内国投資信託受益証券）－第16期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
18,S100PGOD,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10858,030,07A000,120,2022-03-29,2022-09-26,2022-12-22 09:02,有価証券報告書（内国投資信託受益証券）－第15期(令和4年3月29日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
19,S100PTRV,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05065,030,995000,180,,,2022-12-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
20,S100PUNF,E04679,,2340001011695,株式会社　出水ゴルフクラブ,,010,050000,160,2022-04-01,2023-03-31,2022-12-22 09:02,半期報告書－第60期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
21,S100PTX6,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G04581,030,995000,180,,,2022-12-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
22,S100PFGD,E12460,,7010001054021,野村アセットマネジメント株式会社,G14250,030,10A000,160,2022-03-25,2023-03-24,2022-12-22 09:02,半期報告書（内国投資信託受益証券）－第2期(令和4年3月25日－令和5年3月24日),,,,,,,0,0,0,1,1,0,0
23,S100PUN6,E37957,95620,5010001092774,ビジネスコーチ株式会社,,010,053000,180,,,2022-12-22 09:02,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
24,S100PTRW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05355,030,995000,180,,,2022-12-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
25,S100PRLG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12430,030,04A000,030,,,2022-12-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
26,S100PSXZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11988,030,07A000,120,2022-03-23,2022-09-22,2022-12-22 09:03,有価証券報告書（内国投資信託受益証券）－第37期(令和4年3月23日－令和4年9月22日),,,,,,,0,0,0,1,1,1,0
27,S100PN3R,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03177,030,10A000,160,2022-03-24,2023-03-23,2022-12-22 09:03,半期報告書（内国投資信託受益証券）－第22期(令和4年3月24日－令和5年3月23日),,,,,,,0,0,0,1,1,0,0
28,S100PCRH,E15787,,1010701021680,楽天投信投資顧問株式会社,G14511,030,10A000,160,2022-03-25,2023-01-25,2022-12-22 09:03,半期報告書（内国投資信託受益証券）－第1期(令和4年3月25日－令和5年1月25日),,,,,,,0,0,0,1,1,0,0
29,S100PSY8,E12481,,1010401025734,フィデリティ投信株式会社,G13115,030,04A000,030,,,2022-12-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
30,S100PT4N,E12481,,1010401025734,フィデリティ投信株式会社,G11439,030,04A000,030,,,2022-12-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
31,S100PU2J,E03841,,6430001021830,北海道建設業信用保証株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-22 09:03,半期報告書－第71期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
32,S100PTRX,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05405,030,995000,180,,,2022-12-22 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
33,S100PSXY,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11988,030,04A000,030,,,2022-12-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
34,S100PFGE,E12460,,7010001054021,野村アセットマネジメント株式会社,G14250,030,04A001,040,,,2022-12-22 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100P5J9,,0,0,0,1,1,0,0
35,S100PSXX,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07982,030,995000,180,,,2022-12-22 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
36,S100PE6R,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12177,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:03,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
37,S100PGOP,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13556,030,07A000,120,2022-03-26,2022-09-26,2022-12-22 09:03,有価証券報告書（内国投資信託受益証券）－第6期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
38,S100PDNQ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13284,030,04A000,030,,,2022-12-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
39,S100PN3S,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03177,030,04A001,040,,,2022-12-22 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O6YY,,0,0,0,1,1,0,0
40,S100PS2L,E15787,,1010701021680,楽天投信投資顧問株式会社,G14511,030,04A001,040,,,2022-12-22 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NLDK,,0,0,0,1,1,1,0
41,S100PROG,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14479,030,10A000,160,2022-03-23,2023-03-22,2022-12-22 09:04,半期報告書（内国投資信託受益証券）－第1期(令和4年3月23日－令和5年3月22日),,,,,,,0,0,0,1,1,0,0
42,S100PFGI,E12460,,7010001054021,野村アセットマネジメント株式会社,G13805,030,04A001,040,,,2022-12-22 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NZXO,,0,0,0,1,1,0,0
43,S100PSXR,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07971,030,995000,180,,,2022-12-22 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
44,S100PGON,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13556,030,04A000,030,,,2022-12-22 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
45,S100PRRK,E06748,,2010001049257,大和アセットマネジメント株式会社,G13783,030,04A000,030,,,2022-12-22 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PFGH,E12460,,7010001054021,野村アセットマネジメント株式会社,G13805,030,10A000,160,2022-03-25,2023-03-24,2022-12-22 09:04,半期報告書（内国投資信託受益証券）－第3期(令和4年3月25日－令和5年3月24日),,,,,,,0,0,0,1,1,0,0
47,S100PSV8,E09666,,9010001062807,アムンディ・ジャパン株式会社,G12515,030,995000,180,,,2022-12-22 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
48,S100PRHH,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03736,030,04A000,030,,,2022-12-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
49,S100PE6O,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12177,030,04A000,030,,,2022-12-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
50,S100PNPC,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G07104,030,07A000,120,2022-03-26,2022-09-26,2022-12-22 09:05,有価証券報告書（内国投資信託受益証券）－第28期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
51,S100PRMS,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13286,030,07A000,120,2022-03-29,2022-09-27,2022-12-22 09:05,有価証券報告書（内国投資信託受益証券）－第31期(令和4年3月29日－令和4年9月27日),,,,,,,0,0,0,1,1,1,0
52,S100PTS0,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12010,030,995000,180,,,2022-12-22 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
53,S100PTYG,E06748,,2010001049257,大和アセットマネジメント株式会社,G09268,030,995000,180,,,2022-12-22 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
54,S100PTS3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12016,030,995000,180,,,2022-12-22 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
55,S100PRMP,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13286,030,04A000,030,,,2022-12-22 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
56,S100PSXS,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11905,030,07A000,120,2021-09-23,2022-09-22,2022-12-22 09:06,有価証券報告書（内国投資信託受益証券）－第9期(令和3年9月23日－令和4年9月22日),,,,,,,0,0,0,1,1,1,0
57,S100PTS5,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G06758,030,995000,180,,,2022-12-22 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
58,S100PRHK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03736,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:07,有価証券報告書（内国投資信託受益証券）－第19期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
59,S100PT5Z,E12481,,1010401025734,フィデリティ投信株式会社,G11440,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:07,有価証券報告書（内国投資信託受益証券）－第7期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
60,S100PSWJ,E12481,,1010401025734,フィデリティ投信株式会社,G13899,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:07,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
61,S100PRJO,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01726,030,07A000,120,2021-09-28,2022-09-27,2022-12-22 09:08,有価証券報告書（内国投資信託受益証券）－第28期(令和3年9月28日－令和4年9月27日),,,,,,,0,0,0,1,1,1,0
62,S100PUNR,E03052,81730,9120001038564,上新電機株式会社,,010,170000,220,,,2022-12-22 09:08,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
63,S100PS3Q,E12480,,7010001010313,アライアンス・バーンスタイン株式会社,G14238,030,07A000,120,2021-09-03,2022-09-26,2022-12-22 09:08,有価証券報告書（内国投資信託受益証券）－第1期(令和3年9月3日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
64,S100PNPG,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G07104,030,04A000,030,,,2022-12-22 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
65,S100PRJQ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01726,030,04A000,030,,,2022-12-22 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
66,S100PRIQ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10309,030,07A000,120,2022-03-29,2022-09-26,2022-12-22 09:09,有価証券報告書（内国投資信託受益証券）－第17期(令和4年3月29日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
67,S100PSXO,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11905,030,04A000,030,,,2022-12-22 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
68,S100PT66,E12481,,1010401025734,フィデリティ投信株式会社,G11440,030,04A000,030,,,2022-12-22 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
69,S100PSWX,E12481,,1010401025734,フィデリティ投信株式会社,G13899,030,04A000,030,,,2022-12-22 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
70,S100PRTX,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14479,030,04A001,040,,,2022-12-22 09:10,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NM1F,,0,0,0,1,1,0,0
71,S100PT7I,E12480,,7010001010313,アライアンス・バーンスタイン株式会社,G02038,030,995000,180,,,2022-12-22 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
72,S100PP3M,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10570,030,07A000,120,2022-03-29,2022-09-26,2022-12-22 09:11,有価証券報告書（内国投資信託受益証券）－第16期(令和4年3月29日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
73,S100PU0G,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,010002,350,,,2022-12-22 09:11,変更報告書,E27051,,,,S100EP7M,,0,0,0,1,1,1,0
74,S100PRGN,E31678,,9010601038669,ちばぎんアセットマネジメント株式会社,G13221,030,10A000,160,2022-03-23,2023-03-20,2022-12-22 09:12,半期報告書（内国投資信託受益証券）－第4期(令和4年3月23日－令和5年3月20日),,,,,,,0,0,0,1,1,0,0
75,S100PSXL,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11904,030,07A000,120,2022-03-23,2022-09-22,2022-12-22 09:12,有価証券報告書（内国投資信託受益証券）－第18期(令和4年3月23日－令和4年9月22日),,,,,,,0,0,0,1,1,1,0
76,S100PTKL,E12481,,1010401025734,フィデリティ投信株式会社,G10630,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:14,有価証券報告書（内国投資信託受益証券）－第8期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
77,S100PTF7,E12481,,1010401025734,フィデリティ投信株式会社,G10629,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:14,有価証券報告書（内国投資信託受益証券）－第8期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
78,S100PSXK,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11904,030,04A000,030,,,2022-12-22 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
79,S100PRFR,E31678,,9010601038669,ちばぎんアセットマネジメント株式会社,G12953,030,10A000,160,2022-03-23,2023-03-20,2022-12-22 09:15,半期報告書（内国投資信託受益証券）－第5期(令和4年3月23日－令和5年3月20日),,,,,,,0,0,0,1,1,0,0
80,S100PTKP,E12481,,1010401025734,フィデリティ投信株式会社,G10630,030,04A000,030,,,2022-12-22 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
81,S100PTRY,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11843,030,995000,180,,,2022-12-22 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
82,S100PTFA,E12481,,1010401025734,フィデリティ投信株式会社,G10629,030,04A000,030,,,2022-12-22 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
83,S100PT73,E05835,,,ソシエテ・ジェネラル,,010,150003,100,,,2022-12-22 09:17,発行登録追補書類,,,,,S100PALQ,,0,0,0,0,1,1,0
84,S100PRGM,E31678,,9010601038669,ちばぎんアセットマネジメント株式会社,G13221,030,04A000,030,,,2022-12-22 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
85,S100PTEB,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G10330,030,04A001,040,,,2022-12-22 09:17,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100OA8M,,0,0,0,1,1,1,0
86,S100PTJR,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G10330,030,10A000,160,2022-03-26,2023-03-27,2022-12-22 09:18,半期報告書（内国投資信託受益証券）－第9期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
87,S100PTRZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11853,030,995000,180,,,2022-12-22 09:18,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
88,S100PRFW,E31678,,9010601038669,ちばぎんアセットマネジメント株式会社,G12953,030,04A000,030,,,2022-12-22 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
89,S100PT9T,E12481,,1010401025734,フィデリティ投信株式会社,G13898,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:20,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
90,S100PTGL,E12481,,1010401025734,フィデリティ投信株式会社,G13114,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:21,有価証券報告書（内国投資信託受益証券）－第4期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
91,S100PT9Z,E12481,,1010401025734,フィデリティ投信株式会社,G13898,030,04A000,030,,,2022-12-22 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
92,S100PTGM,E12481,,1010401025734,フィデリティ投信株式会社,G13114,030,04A000,030,,,2022-12-22 09:23,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
93,S100PUK1,E32603,39390,9010701012714,株式会社カナミックネットワーク,,010,030000,120,2021-10-01,2022-09-30,2022-12-22 09:24,有価証券報告書－第22期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
94,S100PUKG,E32603,39390,9010701012714,株式会社カナミックネットワーク,,015,010000,235,,,2022-12-22 09:25,内部統制報告書－第22期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
95,S100PUKK,E32603,39390,9010701012714,株式会社カナミックネットワーク,,010,042000,135,,,2022-12-22 09:25,確認書,,,,,,,0,0,0,0,1,0,0
96,S100PUKL,E32603,39390,9010701012714,株式会社カナミックネットワーク,,010,053000,180,,,2022-12-22 09:26,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
97,S100PTEZ,E12481,,1010401025734,フィデリティ投信株式会社,G10807,030,995000,180,,,2022-12-22 09:27,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
98,S100PT6W,E12481,,1010401025734,フィデリティ投信株式会社,G11441,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:27,有価証券報告書（内国投資信託受益証券）－第7期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
99,S100PT0W,E04118,,4180301006600,豊橋鉄道株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-22 09:29,半期報告書－第150期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
100,S100PT6Y,E12481,,1010401025734,フィデリティ投信株式会社,G11441,030,04A000,030,,,2022-12-22 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
101,S100PT9B,E12481,,1010401025734,フィデリティ投信株式会社,G11442,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:30,有価証券報告書（内国投資信託受益証券）－第7期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
102,S100PU54,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-22 09:31,変更報告書（特例対象株券等）,E01712,,,,S100FJSH,,0,0,0,1,1,1,0
103,S100PU5Q,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030000,350,,,2022-12-22 09:31,大量保有報告書（特例対象株券等）,E38082,,,,,,0,0,0,1,1,1,0
104,S100PT9E,E12481,,1010401025734,フィデリティ投信株式会社,G11442,030,04A000,030,,,2022-12-22 09:32,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
105,S100PU5X,E06267,,,キャピタル・リサーチ・アンド・マネージメント・カンパニー,,060,030002,350,,,2022-12-22 09:32,変更報告書（特例対象株券等）,E27693,,,,S100P86J,,0,0,0,1,1,1,0
106,S100PSZT,E03538,,6120001076393,株式会社りそな銀行,G09416,030,09A000,120,2022-03-26,2022-09-26,2022-12-22 09:32,有価証券報告書（内国信託受益証券等）－第18期(令和4年3月26日－令和4年9月26日)【みなし訂正有価証券届出書】,,,,,S100O9AF,,0,0,0,1,1,1,0
107,S100PS2I,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13207,030,10A000,160,2022-03-23,2023-03-22,2022-12-22 09:33,半期報告書（内国投資信託受益証券）－第5期(令和4年3月23日－令和5年3月22日),,,,,,,0,0,0,1,1,0,0
108,S100PU31,E22060,,6020001068748,株式会社アップワード,,010,054000,200,,,2022-12-22 09:34,親会社等状況報告書（内国会社）－第42期(令和3年10月1日－令和4年9月30日),,,E05066,,,,0,0,0,0,1,1,0
109,S100PT00,E03538,,6120001076393,株式会社りそな銀行,G09416,030,06I101,040,,,2022-12-22 09:35,訂正有価証券届出書（内国信託受益証券等）,,,,,S100O9AF,,0,0,0,0,1,0,0
110,S100PS2K,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13207,030,04A000,030,,,2022-12-22 09:36,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
111,S100PSSL,E38028,,,加藤　貞顕,,060,010000,350,,,2022-12-22 09:36,大量保有報告書,E38043,,,,,,0,0,0,1,1,0,0
112,S100PE0P,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G01034,030,10A000,160,2022-03-24,2023-03-23,2022-12-22 09:37,半期報告書（内国投資信託受益証券）－第24期(令和4年3月24日－令和5年3月23日),,,,,,,0,0,0,1,1,0,0
113,S100PTD2,E12481,,1010401025734,フィデリティ投信株式会社,G13897,030,07A000,120,2021-09-28,2022-09-26,2022-12-22 09:38,有価証券報告書（内国投資信託受益証券）－第2期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
114,S100PUFW,E36670,77920,8120001073372,株式会社コラントッテ,,010,030000,120,2021-10-01,2022-09-30,2022-12-22 09:40,有価証券報告書－第25期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
115,S100PT88,E12481,,1010401025734,フィデリティ投信株式会社,G13897,030,04A000,030,,,2022-12-22 09:40,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
116,S100PE0R,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G01034,030,04A001,040,,,2022-12-22 09:42,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7OO,,0,0,0,1,1,1,0
117,S100PTW0,E36670,77920,8120001073372,株式会社コラントッテ,,015,010000,235,,,2022-12-22 09:42,内部統制報告書－第25期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
