seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
26,S100POB9,E12441,,3010001062358,岡三アセットマネジメント株式会社,G08818,030,995000,180,,,2022-12-21 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
27,S100PJMQ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G02600,030,10A000,160,2022-03-23,2023-03-22,2022-12-21 09:04,半期報告書（内国投資信託受益証券）－第62期(令和4年3月23日－令和5年3月22日),,,,,,,0,0,0,1,1,0,0
28,S100PBV7,E12430,,8010401072159,日興アセットマネジメント株式会社,G13136,030,07A000,120,2021-09-22,2022-09-21,2022-12-21 09:05,有価証券報告書（内国投資信託受益証券）－第4期(令和3年9月22日－令和4年9月21日),,,,,,,0,0,0,1,1,1,0
29,S100PPXT,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14466,030,04A001,040,,,2022-12-21 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NJDS,,0,0,0,1,1,0,0
30,S100PU23,E03672,,7020001011062,株式会社神奈川銀行,,010,030001,130,,,2022-12-21 09:05,訂正有価証券報告書－第97期(令和3年4月1日－令和4年3月31日),,,,,S100O9VR,,0,0,0,1,1,0,0
31,S100PQUK,E06748,,2010001049257,大和アセットマネジメント株式会社,G14122,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:05,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
32,S100PTQF,E00975,45540,5010001084045,富士製薬工業株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:05,有価証券報告書－第58期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
33,S100PBV6,E12430,,8010401072159,日興アセットマネジメント株式会社,G13136,030,04A000,030,,,2022-12-21 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
34,S100PQUL,E06748,,2010001049257,大和アセットマネジメント株式会社,G14122,030,04A000,030,,,2022-12-21 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
35,S100PBVA,E12430,,8010401072159,日興アセットマネジメント株式会社,G13137,030,07A000,120,2022-03-23,2022-09-21,2022-12-21 09:06,有価証券報告書（内国投資信託受益証券）－第8期(令和4年3月23日－令和4年9月21日),,,,,,,0,0,0,1,1,1,0
36,S100PTR0,E00975,45540,5010001084045,富士製薬工業株式会社,,010,042000,135,,,2022-12-21 09:07,確認書,,,,,,,0,0,0,0,1,0,0
37,S100PQTS,E06748,,2010001049257,大和アセットマネジメント株式会社,G14169,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:07,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
38,S100PBV9,E12430,,8010401072159,日興アセットマネジメント株式会社,G13137,030,04A000,030,,,2022-12-21 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
39,S100PTQI,E00975,45540,5010001084045,富士製薬工業株式会社,,015,010000,235,,,2022-12-21 09:08,内部統制報告書－第58期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
40,S100PQTT,E06748,,2010001049257,大和アセットマネジメント株式会社,G14169,030,04A000,030,,,2022-12-21 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
41,S100PR4X,E06748,,2010001049257,大和アセットマネジメント株式会社,G14170,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:09,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
42,S100PTS4,E06748,,2010001049257,大和アセットマネジメント株式会社,,060,030000,350,,,2022-12-21 09:09,大量保有報告書（特例対象株券等）,E33700,,,,,,0,0,0,1,1,0,0
43,S100PR4Y,E06748,,2010001049257,大和アセットマネジメント株式会社,G14170,030,04A000,030,,,2022-12-21 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
44,S100PQRY,E06748,,2010001049257,大和アセットマネジメント株式会社,G14171,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:10,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
45,S100PQSA,E06748,,2010001049257,大和アセットマネジメント株式会社,G14171,030,04A000,030,,,2022-12-21 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PU5N,E06234,,9010401034513,タワー投資顧問株式会社,,060,010002,350,,,2022-12-21 09:12,変更報告書,E00442,,,,S100L5IW,,0,0,0,1,1,0,0
47,S100PU9G,E03672,,7020001011062,株式会社神奈川銀行,,010,042100,135,,,2022-12-21 09:12,確認書,,,,,S100PU23,,0,0,0,0,1,0,0
48,S100PQS3,E06748,,2010001049257,大和アセットマネジメント株式会社,G14196,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:12,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
49,S100PQS6,E06748,,2010001049257,大和アセットマネジメント株式会社,G14196,030,04A000,030,,,2022-12-21 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
50,S100PR5S,E06748,,2010001049257,大和アセットマネジメント株式会社,G14197,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:13,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
51,S100PR5X,E06748,,2010001049257,大和アセットマネジメント株式会社,G14197,030,04A000,030,,,2022-12-21 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
52,S100PR1X,E06748,,2010001049257,大和アセットマネジメント株式会社,G14198,030,10A000,160,2022-03-29,2023-03-28,2022-12-21 09:15,半期報告書（内国投資信託受益証券）－第2期(令和4年3月29日－令和5年3月28日),,,,,,,0,0,0,1,1,0,0
53,S100PR1V,E06748,,2010001049257,大和アセットマネジメント株式会社,G14198,030,04A000,030,,,2022-12-21 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
54,S100PTCH,E04551,,7330001001610,株式会社熊本ホテルキャッスル,,010,050000,160,2022-04-01,2023-03-16,2022-12-21 09:16,半期報告書－第63期(令和4年4月1日－令和5年3月16日),,,,,,,0,0,0,1,1,0,0
55,S100PTYE,E06748,,2010001049257,大和アセットマネジメント株式会社,G06902,030,995000,180,,,2022-12-21 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
56,S100PTH7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12018,030,995000,180,,,2022-12-21 09:17,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
57,S100PTYF,E06748,,2010001049257,大和アセットマネジメント株式会社,G08473,030,995000,180,,,2022-12-21 09:18,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
58,S100PSMF,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01213,030,07A000,120,2022-03-23,2022-09-21,2022-12-21 09:20,有価証券報告書（内国投資信託受益証券）－第46期(令和4年3月23日－令和4年9月21日),,,,,,,0,0,0,1,1,1,0
59,S100PTIA,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E32447,,,,S100N8NJ,,0,0,0,1,1,1,0
60,S100PTI9,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E04236,,,,S100J81N,,0,0,0,1,1,1,0
61,S100PTI8,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E04106,,,,S100JQ28,,0,0,0,1,1,1,0
62,S100PTI7,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E03061,,,,S100I57J,,0,0,0,1,1,1,0
63,S100PTI6,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E00695,,,,S100NLI5,,0,0,0,1,1,1,0
64,S100PTI5,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E01653,,,,,,0,0,0,1,1,1,0
65,S100PTI4,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E01308,,,,S100L6V5,,0,0,0,1,1,1,0
66,S100PTI3,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E00883,,,,S100HOVO,,0,0,0,1,1,1,0
67,S100PTI2,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E00805,,,,S100EDWI,,0,0,0,1,1,1,0
68,S100PTI1,E03627,,2010001146005,三井住友信託銀行株式会社,,060,030002,350,,,2022-12-21 09:20,変更報告書（特例対象株券等）,E00542,,,,S100DKCD,,0,0,0,1,1,1,0
69,S100PSME,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01213,030,04A000,030,,,2022-12-21 09:21,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
70,S100PTQY,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E04803,,,,S100P1QM,,0,0,0,1,1,1,0
71,S100PTQX,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E02281,,,,S100HFIQ,,0,0,0,1,1,1,0
72,S100PTQW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E02127,,,,S100HV0N,,0,0,0,1,1,1,0
73,S100PTQV,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E01902,,,,S100GEGS,,0,0,0,1,1,1,0
74,S100PTQU,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E01926,,,,S100O9P9,,0,0,0,1,1,1,0
75,S100PTQT,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E01947,,,,S100LWUA,,0,0,0,1,1,1,0
76,S100PTQS,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E02059,,,,S100MJF4,,0,0,0,1,1,1,0
77,S100PTQR,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E01486,,,,S100EOPI,,0,0,0,1,1,1,0
78,S100PTQQ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E00024,,,,S100F8VZ,,0,0,0,1,1,1,0
79,S100PTQP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E31633,,,,S100JK71,,0,0,0,1,1,1,0
80,S100PTQO,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-21 09:22,大量保有報告書（特例対象株券等）,E36321,,,,,,0,0,0,1,1,1,0
81,S100PTQN,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E27486,,,,S100NTOB,,0,0,0,1,1,1,0
82,S100PTQM,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-21 09:22,大量保有報告書（特例対象株券等）,E37158,,,,,,0,0,0,1,1,1,0
83,S100PTQL,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-21 09:22,大量保有報告書（特例対象株券等）,E32427,,,,,,0,0,0,1,1,1,0
84,S100PTQK,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030002,350,,,2022-12-21 09:22,変更報告書（特例対象株券等）,E05447,,,,S100JPYP,,0,0,0,1,1,1,0
85,S100PTQJ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,030000,350,,,2022-12-21 09:22,大量保有報告書（特例対象株券等）,E00043,,,,,,0,0,0,1,1,1,0
86,S100PU9I,E04848,96990,8120001086432,西尾レントオール株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:25,有価証券報告書－第64期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
87,S100PU9Y,E05073,47540,3370001005710,株式会社トスネット,,010,053000,180,,,2022-12-21 09:25,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
88,S100PU0O,E04848,96990,8120001086432,西尾レントオール株式会社,,015,010000,235,,,2022-12-21 09:26,内部統制報告書－第64期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
89,S100PU0Q,E04848,96990,8120001086432,西尾レントオール株式会社,,010,042000,135,,,2022-12-21 09:27,確認書,,,,,,,0,0,0,0,1,0,0
90,S100PRN9,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,010,102000,180,,,2022-12-21 09:28,臨時報告書,,,,,,,0,0,0,0,1,1,0
91,S100PTUR,E20029,,,松本　敬三郎,,060,010002,350,,,2022-12-21 09:28,変更報告書,E00715,,,,S100P8XG,,0,0,0,1,1,1,0
92,S100PT7K,E34574,,,ノルデア１・シキャブ,G13211,030,04D001,040,,,2022-12-21 09:29,訂正有価証券届出書（外国投資証券）,,,,,S100OKGW,,0,0,0,0,1,0,0
93,S100PTS7,E06228,,9010001063235,大和証券株式会社,,060,030002,350,,,2022-12-21 09:31,変更報告書（特例対象株券等）,E03801,,,,,,0,0,0,1,1,0,0
94,S100PU3L,E00495,29170,1120001034595,株式会社大森屋,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:34,有価証券報告書－第69期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
95,S100PTMQ,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G10742,030,995000,180,,,2022-12-21 09:35,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
96,S100PU5O,E00495,29170,1120001034595,株式会社大森屋,,010,042000,135,,,2022-12-21 09:35,確認書,,,,,,,0,0,0,0,1,0,0
97,S100PU5Y,E00495,29170,1120001034595,株式会社大森屋,,015,010000,235,,,2022-12-21 09:37,内部統制報告書－第69期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
98,S100PTYB,E02810,74460,5420001009282,東北化学薬品株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:38,有価証券報告書－第71期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
99,S100PTZO,E02810,74460,5420001009282,東北化学薬品株式会社,,010,042000,135,,,2022-12-21 09:39,確認書,,,,,,,0,0,0,0,1,0,0
100,S100PUAB,E00495,29170,1120001034595,株式会社大森屋,,010,053000,180,,,2022-12-21 09:39,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
101,S100PTZW,E02810,74460,5420001009282,東北化学薬品株式会社,,015,010000,235,,,2022-12-21 09:40,内部統制報告書－第71期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
102,S100PU4V,E00515,29260,5030001051126,株式会社　篠崎屋,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:47,有価証券報告書－第36期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
103,S100PU53,E00515,29260,5030001051126,株式会社　篠崎屋,,015,010000,235,,,2022-12-21 09:47,内部統制報告書－第36期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
104,S100PU56,E00515,29260,5030001051126,株式会社　篠崎屋,,010,042000,135,,,2022-12-21 09:48,確認書,,,,,,,0,0,0,0,1,0,0
105,S100PU40,E02551,,4010001071416,東工コーセン株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-21 09:48,半期報告書－第77期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
106,S100PTZT,E10538,,,舘本　勲武,,060,090001,360,,,2022-12-21 09:56,訂正報告書（大量保有報告書・変更報告書）,E02994,,,,S100POQK,,0,0,0,1,1,0,0
107,S100PTR1,E09111,,,ベイリー・ギフォード・アンド・カンパニー,,060,030000,350,,,2022-12-21 09:58,大量保有報告書（特例対象株券等）,E31070,,,,,,0,0,0,1,1,1,0
108,S100PU5E,E01997,77110,6050001023279,助川電気工業株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 09:59,有価証券報告書－第85期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
109,S100PU1P,E05835,,,ソシエテ・ジェネラル,,010,150003,100,,,2022-12-21 10:00,発行登録追補書類,,,,,S100PALQ,,0,0,0,0,1,1,0
110,S100PTUM,E04791,,5010401072079,三井住友ファイナンス＆リース株式会社,,010,053000,180,,,2022-12-21 10:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0
111,S100PU60,E01997,77110,6050001023279,助川電気工業株式会社,,015,010000,235,,,2022-12-21 10:01,内部統制報告書－第85期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
112,S100PU5U,E01997,77110,6050001023279,助川電気工業株式会社,,010,042000,135,,,2022-12-21 10:01,確認書,,,,,,,0,0,0,0,1,0,0
113,S100PU1X,E31883,,,Ｏａｓｉｓ　Ｍａｎａｇｅｍｅｎｔ　Ｃｏｍｐａｎｙ　Ｌｔｄ．,,060,010002,350,,,2022-12-21 10:02,変更報告書,E05156,,,,S100N5XN,,0,0,0,1,1,1,0
114,S100PTRG,E09111,,,ベイリー・ギフォード・アンド・カンパニー,,060,030002,350,,,2022-12-21 10:02,変更報告書（特例対象株券等）,E31871,,,,S100MMM1,,0,0,0,1,1,1,0
115,S100PTKQ,E04791,,5010401072079,三井住友ファイナンス＆リース株式会社,,010,113001,090,,,2022-12-21 10:02,訂正発行登録書,,,,,S100OVAN,,0,0,0,0,1,0,0
116,S100PU6T,E00515,29260,5030001051126,株式会社　篠崎屋,,010,053000,180,,,2022-12-21 10:02,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
117,S100PSDV,E32220,61920,8010401064032,ハイアス・アンド・カンパニー株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-21 10:03,有価証券報告書－第19期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
118,S100PU21,E05835,,,ソシエテ・ジェネラル,,010,150003,100,,,2022-12-21 10:04,発行登録追補書類,,,,,S100PALQ,,0,0,0,0,1,1,0
119,S100PUAU,E32220,61920,8010401064032,ハイアス・アンド・カンパニー株式会社,,010,042000,135,,,2022-12-21 10:06,確認書,,,,,,,0,0,0,0,1,0,0
120,S100PU04,E02810,74460,5420001009282,東北化学薬品株式会社,,010,053000,180,,,2022-12-21 10:07,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
121,S100PUAX,E32220,61920,8010401064032,ハイアス・アンド・カンパニー株式会社,,015,010000,235,,,2022-12-21 10:09,内部統制報告書－第19期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
122,S100PSDX,E32220,61920,8010401064032,ハイアス・アンド・カンパニー株式会社,,010,053000,180,,,2022-12-21 10:13,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
123,S100PUAY,E04631,,2050001007260,株式会社　水戸カンツリー倶楽部,,010,050000,160,2022-04-01,2023-03-31,2022-12-21 10:21,半期報告書－第71期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
124,S100PU9B,E31883,,,Ｏａｓｉｓ　Ｍａｎａｇｅｍｅｎｔ　Ｃｏｍｐａｎｙ　Ｌｔｄ．,,060,010002,350,,,2022-12-21 10:24,変更報告書,E05156,,,,,,0,0,0,1,1,1,0
125,S100PTRO,E24846,,,マルヨシセンター取引先持株会　理事長　小松義彦,,060,010002,350,,,2022-12-21 10:24,変更報告書,E03272,,,,,,0,0,0,1,1,0,0
126,S100PTXZ,E03343,76460,5210001007068,株式会社ＰＬＡＮＴ,,010,053000,180,,,2022-12-21 10:25,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
