seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
48,S100PCP9,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G07905,030,07A000,120,2022-03-11,2022-09-12,2022-12-12 09:07,有価証券報告書（内国投資信託受益証券）－第25期(令和4年3月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
49,S100PS18,E02060,63870,4130001014511,サムコ　株式会社,,010,042000,135,,,2022-12-12 09:08,確認書,,,,,,,0,0,0,0,1,0,0
50,S100PRQI,E01451,34210,8010801001097,株式会社稲葉製作所,,010,042000,135,,,2022-12-12 09:08,確認書,,,,,,,0,0,0,0,1,0,0
51,S100PRV1,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,010002,350,,,2022-12-12 09:08,変更報告書,E13448,,,,S100I8O1,,0,0,0,1,1,1,0
52,S100PPBF,E12441,,3010001062358,岡三アセットマネジメント株式会社,G04268,030,07A000,120,2022-03-16,2022-09-15,2022-12-12 09:08,有価証券報告書（内国投資信託受益証券）－第36期(令和4年3月16日－令和4年9月15日),,,,,,,0,0,0,1,1,1,0
53,S100PE1S,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08656,030,07A000,120,2022-03-11,2022-09-12,2022-12-12 09:08,有価証券報告書（内国投資信託受益証券）－第33期(令和4年3月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
54,S100PCGI,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13691,030,10A000,160,2022-03-16,2023-03-15,2022-12-12 09:08,半期報告書（内国投資信託受益証券）－第3期(令和4年3月16日－令和5年3月15日),,,,,,,0,0,0,1,1,0,0
55,S100PCP7,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G07905,030,04A000,030,,,2022-12-12 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
56,S100PQNU,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G04199,030,995000,180,,,2022-12-12 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
57,S100PQO5,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11811,030,04A000,030,,,2022-12-12 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
58,S100P63X,E12441,,3010001062358,岡三アセットマネジメント株式会社,G14264,030,07A000,120,2021-09-30,2022-09-15,2022-12-12 09:09,有価証券報告書（内国投資信託受益証券）－第1期(令和3年9月30日－令和4年9月15日),,,,,,,0,0,0,1,1,1,0
59,S100PRV0,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,010002,350,,,2022-12-12 09:09,変更報告書,E27884,,,,S100EAYW,,0,0,0,1,1,1,0
60,S100PODM,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08238,030,04A000,030,,,2022-12-12 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
61,S100PRA6,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G08431,030,995000,180,,,2022-12-12 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
62,S100PPBO,E12450,,6010401037394,ラッセル・インベストメント株式会社,G06836,030,04A000,030,,,2022-12-12 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
63,S100PCQO,E15787,,1010701021680,楽天投信投資顧問株式会社,G12221,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:10,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
64,S100P5R0,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10905,030,07A000,120,2022-03-16,2022-09-15,2022-12-12 09:10,有価証券報告書（内国投資信託受益証券）－第15期(令和4年3月16日－令和4年9月15日),,,,,,,0,0,0,1,1,1,0
65,S100PS19,E01995,69150,5010001050385,千代田インテグレ株式会社,,010,170000,220,,,2022-12-12 09:10,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
66,S100PCQM,E15787,,1010701021680,楽天投信投資顧問株式会社,G12221,030,04A000,030,,,2022-12-12 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
67,S100PRAG,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G12361,030,995000,180,,,2022-12-12 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
68,S100PCQT,E15787,,1010701021680,楽天投信投資顧問株式会社,G12222,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:11,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
69,S100PODP,E09666,,9010001062807,アムンディ・ジャパン株式会社,G11385,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:11,有価証券報告書（内国投資信託受益証券）－第7期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
70,S100PQO4,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09274,030,07A000,120,2022-03-15,2022-09-12,2022-12-12 09:11,有価証券報告書（内国投資信託受益証券）－第19期(令和4年3月15日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
71,S100PCQR,E15787,,1010701021680,楽天投信投資顧問株式会社,G12222,030,04A000,030,,,2022-12-12 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
72,S100PS7U,E00329,14140,8010001135778,ショーボンドホールディングス株式会社,,010,170000,220,,,2022-12-12 09:12,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
73,S100PCQW,E15787,,1010701021680,楽天投信投資顧問株式会社,G12223,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:12,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
74,S100PRAE,E00542,31100,4380001001146,日東紡績株式会社,,010,170000,220,,,2022-12-12 09:12,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
75,S100PE1U,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08656,030,04A000,030,,,2022-12-12 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
76,S100PCQU,E15787,,1010701021680,楽天投信投資顧問株式会社,G12223,030,04A000,030,,,2022-12-12 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
77,S100PQO3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09274,030,04A000,030,,,2022-12-12 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
78,S100P5R1,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10905,030,04A000,030,,,2022-12-12 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
79,S100PGM4,E12450,,6010401037394,ラッセル・インベストメント株式会社,G06836,030,07A000,120,2022-03-11,2022-09-12,2022-12-12 09:15,有価証券報告書（内国投資信託受益証券）－第29期(令和4年3月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
80,S100PS7W,E02007,66540,9130001022352,不二電機工業株式会社,,010,042000,135,,,2022-12-12 09:15,確認書,,,,,,,0,0,0,0,1,0,0
81,S100PRPY,E01610,63580,1010401011081,酒井重工業株式会社,,010,030001,130,,,2022-12-12 09:15,訂正有価証券報告書－第72期(平成31年4月1日－令和2年3月31日),,,,,S100IVL3,,0,0,0,1,1,0,0
82,S100PRQ7,E01610,63580,1010401011081,酒井重工業株式会社,,010,042001,136,,,2022-12-12 09:16,訂正確認書,,,,,S100IVLH,,0,0,0,0,1,0,0
83,S100PODT,E09666,,9010001062807,アムンディ・ジャパン株式会社,G11385,030,04A000,030,,,2022-12-12 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
84,S100PPBG,E12441,,3010001062358,岡三アセットマネジメント株式会社,G04268,030,04A000,030,,,2022-12-12 09:18,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
85,S100PQ9Z,E12441,,3010001062358,岡三アセットマネジメント株式会社,G10838,030,04A000,030,,,2022-12-12 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
86,S100PR4D,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G01379,030,995000,180,,,2022-12-12 09:22,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
87,S100PR4E,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G05027,030,995000,180,,,2022-12-12 09:23,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
88,S100PR4F,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G05146,030,995000,180,,,2022-12-12 09:23,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
89,S100PR4G,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10990,030,995000,180,,,2022-12-12 09:24,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
90,S100PR4H,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10992,030,995000,180,,,2022-12-12 09:24,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
91,S100PR4I,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11008,030,995000,180,,,2022-12-12 09:25,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
92,S100PRZF,E36498,73470,8010001219432,株式会社マーキュリアホールディングス,,010,170000,220,,,2022-12-12 09:25,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
93,S100PR4J,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11056,030,995000,180,,,2022-12-12 09:25,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
94,S100PR4K,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11061,030,995000,180,,,2022-12-12 09:26,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
95,S100PR4L,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13944,030,995000,180,,,2022-12-12 09:26,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
96,S100PS80,E00688,39550,1120001074740,株式会社イムラ封筒,,010,170000,220,,,2022-12-12 09:30,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
97,S100PRM6,E32909,,2010001155055,株式会社お金のデザイン,G13624,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:30,有価証券報告書（内国投資信託受益証券）－第3期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
98,S100PRMK,E32909,,2010001155055,株式会社お金のデザイン,G13624,030,04A000,030,,,2022-12-12 09:32,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
99,S100PRKK,E32909,,2010001155055,株式会社お金のデザイン,G13818,030,07A000,120,2021-09-11,2022-09-12,2022-12-12 09:35,有価証券報告書（内国投資信託受益証券）－第3期(令和3年9月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
100,S100PRKN,E32909,,2010001155055,株式会社お金のデザイン,G13818,030,04A000,030,,,2022-12-12 09:37,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
101,S100PS7O,E37613,,7010001177334,株式会社シンシア工務店,,060,090001,360,,,2022-12-12 09:37,訂正報告書（大量保有報告書・変更報告書）,E01351,,,,S100NO5C,,0,0,0,1,1,1,0
102,S100PS6H,E34792,,,百目鬼　孝一,,060,020002,350,,,2022-12-12 09:39,変更報告書（短期大量譲渡）,E01997,,,,S100POW3,,0,0,0,1,1,0,0
103,S100PRLU,E32909,,2010001155055,株式会社お金のデザイン,G14333,030,07A000,120,2021-11-08,2022-09-12,2022-12-12 09:39,有価証券報告書（内国投資信託受益証券）－第1期(令和3年11月8日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
104,S100PRLX,E32909,,2010001155055,株式会社お金のデザイン,G14333,030,04A000,030,,,2022-12-12 09:42,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
105,S100PNGK,E12148,,,マフューズ・インターナショナル・キャピタル・マネージメント・エルエルシー,,060,010002,350,,,2022-12-12 09:43,変更報告書,E33622,,,,S100FEW9,,0,0,0,1,1,1,0
106,S100PS2Z,E07098,,2011301006633,株式会社マサトヨ,,060,090001,360,,,2022-12-12 09:48,訂正報告書（大量保有報告書・変更報告書）,E02438,,,,S100PRQZ,,0,0,0,1,1,0,0
107,S100PS3O,E07098,,2011301006633,株式会社マサトヨ,,060,090001,360,,,2022-12-12 09:49,訂正報告書（大量保有報告書・変更報告書）,E02438,,,,S100PRYN,,0,0,0,1,1,0,0
108,S100PS48,E06928,,,笠原　康人,,060,010002,350,,,2022-12-12 09:53,変更報告書,E02072,,,,,,0,0,0,1,1,1,0
109,S100PS01,E30689,,4010001158535,あおぞら投信株式会社,G10811,030,07A000,120,2022-03-11,2022-09-12,2022-12-12 09:59,有価証券報告書（内国投資信託受益証券）－第15期(令和4年3月11日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
110,S100PS04,E30689,,4010001158535,あおぞら投信株式会社,G10811,030,04A000,030,,,2022-12-12 09:59,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
111,S100PS8G,E01988,69290,2270001000573,日本セラミック株式会社,,010,170000,220,,,2022-12-12 10:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
112,S100PRWW,E00528,31060,4260001013120,倉敷紡績株式会社,,010,170000,220,,,2022-12-12 10:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
113,S100PS85,E38200,,1120001170275,株式会社スマサポ,,010,024001,040,,,2022-12-12 10:00,訂正有価証券届出書（新規公開時）,,,,,S100PP0B,,0,0,0,1,1,1,0
114,S100PS6I,E36733,43760,5010401163051,株式会社くふうカンパニー,,010,053000,180,,,2022-12-12 10:00,臨時報告書,,,,第19条第2項第12号,,,0,0,0,1,1,0,0
115,S100PRSU,E36733,43760,5010401163051,株式会社くふうカンパニー,,010,170000,220,,,2022-12-12 10:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
116,S100PS6L,E02439,78780,8090001004562,株式会社光・彩,,010,043000,140,2022-08-01,2022-10-31,2022-12-12 10:01,四半期報告書－第56期第3四半期(令和4年8月1日－令和4年10月31日),,,,,,,0,0,0,1,1,0,0
117,S100PS5E,E06234,,9010401034513,タワー投資顧問株式会社,,060,010002,350,,,2022-12-12 10:02,変更報告書,E33598,,,,S100CEZC,,0,0,0,1,1,0,0
118,S100PS4A,E05680,38430,8011001034292,フリービット株式会社,,010,043000,140,2022-08-01,2022-10-31,2022-12-12 10:04,四半期報告書－第23期第2四半期(令和4年8月1日－令和4年10月31日),,,,,,,0,0,0,1,1,0,0
119,S100PRVR,E02373,79810,5120001015344,タカラスタンダード株式会社,,010,170000,220,,,2022-12-12 10:04,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
120,S100PS4B,E05680,38430,8011001034292,フリービット株式会社,,010,042000,135,,,2022-12-12 10:05,確認書,,,,,,,0,0,0,0,1,0,0
121,S100PS6O,E02439,78780,8090001004562,株式会社光・彩,,010,042000,135,,,2022-12-12 10:05,確認書,,,,,,,0,0,0,0,1,0,0
