seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
25,S100PEJF,E26704,,6010001141324,カレラアセットマネジメント株式会社,G12418,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:02,有価証券報告書（内国投資信託受益証券）－第11期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
26,S100PMVV,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10185,030,04A000,030,,,2022-11-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
27,S100PGFW,E06748,,2010001049257,大和アセットマネジメント株式会社,G13097,030,04A000,030,,,2022-11-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
28,S100PEJH,E26704,,6010001141324,カレラアセットマネジメント株式会社,G12418,030,04A001,040,,,2022-11-22 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NYAR,,0,0,0,1,1,1,0
29,S100PNBE,E12460,,7010001054021,野村アセットマネジメント株式会社,G14704,030,04A000,030,,,2022-11-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
30,S100PEJI,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13697,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:02,有価証券報告書（内国投資信託受益証券）－第5期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
31,S100PEJJ,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13697,030,04A001,040,,,2022-11-22 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NY6C,,0,0,0,1,1,1,0
32,S100PMVM,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10033,030,07A000,120,2022-02-25,2022-08-23,2022-11-22 09:02,有価証券報告書（内国投資信託受益証券）－第18期(令和4年2月25日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
33,S100PE1L,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G12735,030,04A000,030,,,2022-11-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
34,S100PD3J,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04747,030,07A000,120,2022-02-25,2022-08-24,2022-11-22 09:02,有価証券報告書（内国投資信託受益証券）－第33期(令和4年2月25日－令和4年8月24日),,,,,,,0,0,0,1,1,1,0
35,S100PMVT,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10034,030,07A000,120,2021-08-24,2022-08-23,2022-11-22 09:02,有価証券報告書（内国投資信託受益証券）－第9期(令和3年8月24日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
36,S100PGPV,E12447,,9011301011486,朝日ライフ　アセットマネジメント株式会社,G01276,030,07A000,120,2022-02-25,2022-08-24,2022-11-22 09:03,有価証券報告書（内国投資信託受益証券）－第45期(令和4年2月25日－令和4年8月24日),,,,,,,0,0,0,1,1,1,0
37,S100PNQ9,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G03393,030,995000,180,,,2022-11-22 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
38,S100PMVI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10033,030,04A000,030,,,2022-11-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
39,S100PMVP,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10034,030,04A000,030,,,2022-11-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
40,S100PEF2,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G13750,030,04A000,030,,,2022-11-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
41,S100P72K,E12430,,8010401072159,日興アセットマネジメント株式会社,G01708,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:03,有価証券報告書（内国投資信託受益証券）－第24期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
42,S100PHHO,E06748,,2010001049257,大和アセットマネジメント株式会社,G13100,030,07A000,120,2021-08-31,2022-08-30,2022-11-22 09:03,有価証券報告書（内国投資信託受益証券）－第4期(令和3年8月31日－令和4年8月30日),,,,,,,0,0,0,1,1,1,0
43,S100PMWA,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11963,030,07A000,120,2021-08-20,2022-08-22,2022-11-22 09:03,有価証券報告書（内国投資信託受益証券）－第51期(令和3年8月20日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
44,S100PMVF,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09136,030,07A000,120,2022-02-25,2022-08-23,2022-11-22 09:04,有価証券報告書（内国投資信託受益証券）－第19期(令和4年2月25日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
45,S100P72J,E12430,,8010401072159,日興アセットマネジメント株式会社,G01708,030,04A000,030,,,2022-11-22 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PMWJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12100,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:04,有価証券報告書（内国投資信託受益証券）－第13期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
47,S100PNZM,E12468,,1010001018139,さわかみ投信株式会社,G01156,030,07A000,120,2021-08-24,2022-08-23,2022-11-22 09:04,有価証券報告書（内国投資信託受益証券）－第23期(令和3年8月24日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
48,S100PMWG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12100,030,04A000,030,,,2022-11-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
49,S100PMV9,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G09136,030,04A000,030,,,2022-11-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
50,S100P72O,E12430,,8010401072159,日興アセットマネジメント株式会社,G03079,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:05,有価証券報告書（内国投資信託受益証券）－第21期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
51,S100PEF5,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G13750,030,10A000,160,2022-02-23,2023-02-22,2022-11-22 09:05,半期報告書（内国投資信託受益証券）－第3期(令和4年2月23日－令和5年2月22日),,,,,,,0,0,0,1,1,0,0
52,S100PHHP,E06748,,2010001049257,大和アセットマネジメント株式会社,G13100,030,04A000,030,,,2022-11-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
53,S100PGQ6,E12447,,9011301011486,朝日ライフ　アセットマネジメント株式会社,G01276,030,04A000,030,,,2022-11-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
54,S100P72N,E12430,,8010401072159,日興アセットマネジメント株式会社,G03079,030,04A000,030,,,2022-11-22 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
55,S100PJI0,E06748,,2010001049257,大和アセットマネジメント株式会社,G04558,030,07A000,120,2021-08-31,2022-08-29,2022-11-22 09:06,有価証券報告書（内国投資信託受益証券）－第17期(令和3年8月31日－令和4年8月29日),,,,,,,0,0,0,1,1,1,0
56,S100P72W,E12430,,8010401072159,日興アセットマネジメント株式会社,G03984,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:06,有価証券報告書（内国投資信託受益証券）－第37期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
57,S100PNTD,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G06982,030,995000,180,,,2022-11-22 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
58,S100PMW3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11916,030,04A000,030,,,2022-11-22 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
59,S100P72T,E12430,,8010401072159,日興アセットマネジメント株式会社,G03984,030,04A000,030,,,2022-11-22 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
60,S100PNZH,E12468,,1010001018139,さわかみ投信株式会社,G01156,030,04A000,030,,,2022-11-22 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
61,S100PD1T,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13945,030,10A000,160,2022-02-25,2023-02-24,2022-11-22 09:07,半期報告書（内国投資信託受益証券）－第3期(令和4年2月25日－令和5年2月24日),,,,,,,0,0,0,1,1,0,0
62,S100PJIJ,E06748,,2010001049257,大和アセットマネジメント株式会社,G04558,030,04A000,030,,,2022-11-22 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
63,S100P72Z,E12430,,8010401072159,日興アセットマネジメント株式会社,G08211,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:08,有価証券報告書（内国投資信託受益証券）－第24期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
64,S100PNJZ,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11287,030,995000,180,,,2022-11-22 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
65,S100PNTE,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G12394,030,995000,180,,,2022-11-22 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
66,S100PNJY,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11157,030,995000,180,,,2022-11-22 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
67,S100P72Y,E12430,,8010401072159,日興アセットマネジメント株式会社,G08211,030,04A000,030,,,2022-11-22 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
68,S100PGN5,E12450,,6010401037394,ラッセル・インベストメント株式会社,G08273,030,04A000,030,,,2022-11-22 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
69,S100PGQZ,E06748,,2010001049257,大和アセットマネジメント株式会社,G09115,030,07A000,120,2022-03-01,2022-08-29,2022-11-22 09:10,有価証券報告書（内国投資信託受益証券）－第19期(令和4年3月1日－令和4年8月29日),,,,,,,0,0,0,1,1,1,0
70,S100PNTF,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G13224,030,995000,180,,,2022-11-22 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
71,S100P770,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13517,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:10,有価証券報告書（内国投資信託受益証券）－第3期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
72,S100P76Y,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13517,030,04A000,030,,,2022-11-22 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
73,S100PNTG,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G13688,030,995000,180,,,2022-11-22 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
74,S100PGR2,E06748,,2010001049257,大和アセットマネジメント株式会社,G09115,030,04A000,030,,,2022-11-22 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
75,S100P772,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13865,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:12,有価証券報告書（内国投資信託受益証券）－第2期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
76,S100P771,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13865,030,04A000,030,,,2022-11-22 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
77,S100PC1U,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13908,030,07A000,120,2022-02-25,2022-08-24,2022-11-22 09:13,有価証券報告書（内国投資信託受益証券）－第4期(令和4年2月25日－令和4年8月24日),,,,,,,0,0,0,1,1,1,0
78,S100PH0M,E06748,,2010001049257,大和アセットマネジメント株式会社,G10284,030,07A000,120,2022-03-01,2022-08-29,2022-11-22 09:13,有価証券報告書（内国投資信託受益証券）－第17期(令和4年3月1日－令和4年8月29日),,,,,,,0,0,0,1,1,1,0
79,S100PBRH,E12450,,6010401037394,ラッセル・インベストメント株式会社,G08273,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:13,有価証券報告書（内国投資信託受益証券）－第23期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
80,S100PD1U,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11077,030,04A001,040,,,2022-11-22 09:13,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NZGC,,0,0,0,1,1,0,0
81,S100PH0N,E06748,,2010001049257,大和アセットマネジメント株式会社,G10284,030,04A000,030,,,2022-11-22 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
82,S100P82M,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G05502,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:14,有価証券報告書（内国投資信託受益証券）－第15期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
83,S100PC1S,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13908,030,04A000,030,,,2022-11-22 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
84,S100P82N,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G05502,030,04A000,030,,,2022-11-22 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
85,S100PNG7,E06748,,2010001049257,大和アセットマネジメント株式会社,G05394,030,995000,180,,,2022-11-22 09:15,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
86,S100PH0G,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G10518,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:15,有価証券報告書（内国投資信託受益証券）－第16期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
87,S100P82P,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G14158,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:16,有価証券報告書（内国投資信託受益証券）－第3期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
88,S100PD1V,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11077,030,10A000,160,2022-02-25,2023-02-24,2022-11-22 09:16,半期報告書（内国投資信託受益証券）－第11期(令和4年2月25日－令和5年2月24日),,,,,,,0,0,0,1,1,0,0
89,S100PNGB,E06748,,2010001049257,大和アセットマネジメント株式会社,G10800,030,995000,180,,,2022-11-22 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
90,S100P82Q,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G14158,030,04A000,030,,,2022-11-22 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
91,S100PGN9,E12450,,6010401037394,ラッセル・インベストメント株式会社,G12616,030,04A000,030,,,2022-11-22 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
92,S100PH0B,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G10518,030,04A000,030,,,2022-11-22 09:18,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
93,S100PNGU,E12481,,1010401025734,フィデリティ投信株式会社,G03814,030,995000,180,,,2022-11-22 09:19,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
94,S100PNH0,E12481,,1010401025734,フィデリティ投信株式会社,G14252,030,995000,180,,,2022-11-22 09:21,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
95,S100PDAJ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13944,030,04A001,040,,,2022-11-22 09:21,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NZQG,,0,0,0,1,1,0,0
96,S100PNH3,E12481,,1010401025734,フィデリティ投信株式会社,G08230,030,995000,180,,,2022-11-22 09:22,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
97,S100PBRN,E12450,,6010401037394,ラッセル・インベストメント株式会社,G12616,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:22,有価証券報告書（内国投資信託受益証券）－第5期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
98,S100PFBY,E09666,,9010001062807,アムンディ・ジャパン株式会社,G01425,030,07A000,120,2022-02-22,2022-08-22,2022-11-22 09:25,有価証券報告書（内国投資信託受益証券）－第44期(令和4年2月22日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
99,S100PNNW,E06477,,5010001030858,ＢｏｆＡ証券株式会社,,060,030002,350,,,2022-11-22 09:26,変更報告書（特例対象株券等）,E33625,,,,,,0,0,0,1,1,1,0
100,S100PDAK,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13944,030,07A000,120,2022-02-25,2022-08-23,2022-11-22 09:26,有価証券報告書（内国投資信託受益証券）－第4期(令和4年2月25日－令和4年8月23日),,,,,,,0,0,0,1,1,1,0
101,S100PFC3,E09666,,9010001062807,アムンディ・ジャパン株式会社,G01425,030,04A000,030,,,2022-11-22 09:27,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
102,S100PGNB,E12450,,6010401037394,ラッセル・インベストメント株式会社,G12617,030,04A000,030,,,2022-11-22 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
103,S100P33F,E12441,,3010001062358,岡三アセットマネジメント株式会社,G04844,030,10A000,160,2022-02-26,2023-02-27,2022-11-22 09:30,半期報告書（内国投資信託受益証券）－第17期(令和4年2月26日－令和5年2月27日),,,,,,,0,0,0,1,1,0,0
104,S100PBRT,E12450,,6010401037394,ラッセル・インベストメント株式会社,G12617,030,07A000,120,2021-08-21,2022-08-22,2022-11-22 09:33,有価証券報告書（内国投資信託受益証券）－第5期(令和3年8月21日－令和4年8月22日),,,,,,,0,0,0,1,1,1,0
105,S100P33H,E12441,,3010001062358,岡三アセットマネジメント株式会社,G04844,030,04A000,030,,,2022-11-22 09:35,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
106,S100PO8K,E09016,,9010001067806,コンセーユ・ティ・アイ株式会社,,060,090001,360,,,2022-11-22 09:37,訂正報告書（大量保有報告書・変更報告書）,E02324,,,,S100PHTK,,0,0,0,1,1,1,0
107,S100PO1E,E04706,,7011101044374,株式会社　高滝リンクス倶楽部,,010,030000,120,2021-09-01,2022-08-31,2022-11-22 09:43,有価証券報告書－第36期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,1,0
108,S100PO4T,E00024,57060,7010701011370,三井金属鉱業株式会社,,010,120003,100,,,2022-11-22 09:47,発行登録追補書類（株券､社債券等）,,,,,S100PCGG,,0,0,0,1,1,1,0
109,S100PO4E,E03543,83450,7400001000423,株式会社岩手銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-22 09:51,四半期報告書－第141期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
110,S100PO2L,E30103,71670,1060001007582,株式会社めぶきフィナンシャルグループ,,010,043000,140,2022-07-01,2022-09-30,2022-11-22 10:00,四半期報告書－第7期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
111,S100PO89,E33840,73260,6010401128870,ＳＢＩインシュアランスグループ株式会社,,010,043000,140,2022-07-01,2022-09-30,2022-11-22 10:00,四半期報告書－第7期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
112,S100PO2M,E30103,71670,1060001007582,株式会社めぶきフィナンシャルグループ,,010,042000,135,,,2022-11-22 10:00,確認書,,,,,,,0,0,0,0,1,0,0
113,S100PO8B,E33840,73260,6010401128870,ＳＢＩインシュアランスグループ株式会社,,010,042000,135,,,2022-11-22 10:01,確認書,,,,,,,0,0,0,0,1,0,0
114,S100PO2N,E03610,83080,5010601039654,株式会社　りそなホールディングス,,010,043000,140,2022-07-01,2022-09-30,2022-11-22 10:01,四半期報告書－第22期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
115,S100PO3E,E03610,83080,5010601039654,株式会社　りそなホールディングス,,010,042000,135,,,2022-11-22 10:01,確認書,,,,,,,0,0,0,0,1,0,0
116,S100PNHA,E03543,83450,7400001000423,株式会社岩手銀行,,010,042000,135,,,2022-11-22 10:02,確認書,,,,,,,0,0,0,0,1,0,0
